filename,class,width,height,channels,aspect_ratio,total_pixels,file_size_mb,format
PAT_168_260_654.png,PAT_168_260_654.png,1145,1145,4,1.0,1311025,2.5985374450683594,PNG
PAT_456_887_499.png,PAT_456_887_499.png,699,699,4,1.0,488601,0.7151327133178711,PNG
PAT_563_1070_63.png,PAT_563_1070_63.png,1144,1144,4,1.0,1308736,2.121188163757324,PNG
PAT_580_1104_684.png,PAT_580_1104_684.png,633,633,4,1.0,400689,0.48749351501464844,PNG
PAT_1215_752_707.png,PAT_1215_752_707.png,1466,1466,3,1.0,2149156,2.599534034729004,PNG
PAT_927_1759_849.png,PAT_927_1759_849.png,579,579,4,1.0,335241,0.7611484527587891,PNG
PAT_645_1224_768.png,PAT_645_1224_768.png,770,770,4,1.0,592900,1.0467662811279297,PNG
PAT_1006_53_716.png,PAT_1006_53_716.png,262,262,3,1.0,68644,0.0682687759399414,PNG
PAT_513_964_447.png,PAT_513_964_447.png,427,427,4,1.0,182329,0.39600658416748047,PNG
PAT_273_421_905.png,PAT_273_421_905.png,303,303,4,1.0,91809,0.21840858459472656,PNG
PAT_378_769_36.png,PAT_378_769_36.png,542,542,4,1.0,293764,0.703709602355957,PNG
PAT_779_1472_741.png,PAT_779_1472_741.png,702,702,4,1.0,492804,0.9526605606079102,PNG
PAT_833_1571_134.png,PAT_833_1571_134.png,675,674,4,1.0014836795252227,454950,1.0777111053466797,PNG
PAT_814_1532_545.png,PAT_814_1532_545.png,1829,1829,4,1.0,3345241,5.498218536376953,PNG
PAT_330_1438_323.png,PAT_330_1438_323.png,749,750,4,0.9986666666666667,561750,1.1847705841064453,PNG
PAT_202_917_942.png,PAT_202_917_942.png,573,573,3,1.0,328329,0.2704277038574219,PNG
PAT_523_988_851.png,PAT_523_988_851.png,381,381,4,1.0,145161,0.2526512145996094,PNG
PAT_662_1251_43.png,PAT_662_1251_43.png,1096,1096,4,1.0,1201216,2.0456762313842773,PNG
PAT_280_431_466.png,PAT_280_431_466.png,1003,1004,4,0.999003984063745,1007012,1.4045629501342773,PNG
PAT_168_261_38.png,PAT_168_261_38.png,1101,1102,4,0.9990925589836661,1213302,2.530825614929199,PNG
PAT_503_950_552.png,PAT_503_950_552.png,919,919,4,1.0,844561,1.9961128234863281,PNG
PAT_432_851_560.png,PAT_432_851_560.png,467,467,4,1.0,218089,0.36483287811279297,PNG
PAT_1090_376_384.png,PAT_1090_376_384.png,369,369,3,1.0,136161,0.12377452850341797,PNG
PAT_362_744_283.png,PAT_362_744_283.png,740,740,3,1.0,547600,0.3448457717895508,PNG
PAT_1260_894_63.png,PAT_1260_894_63.png,750,750,3,1.0,562500,0.7009115219116211,PNG
PAT_1531_1800_683.png,PAT_1531_1800_683.png,1325,1325,3,1.0,1755625,2.2119598388671875,PNG
PAT_63_98_187.png,PAT_63_98_187.png,1056,1056,4,1.0,1115136,1.555140495300293,PNG
PAT_191_294_629.png,PAT_191_294_629.png,613,614,4,0.998371335504886,376382,0.7779006958007812,PNG
PAT_948_1801_721.png,PAT_948_1801_721.png,1259,1259,4,1.0,1585081,2.282102584838867,PNG
PAT_1406_1397_669.png,PAT_1406_1397_669.png,1349,1349,3,1.0,1819801,1.3699932098388672,PNG
PAT_309_662_76.png,PAT_309_662_76.png,861,861,4,1.0,741321,1.3623743057250977,PNG
PAT_402_803_739.png,PAT_402_803_739.png,654,655,4,0.9984732824427481,428370,0.9400033950805664,PNG
PAT_952_1807_58.png,PAT_952_1807_58.png,1548,1548,4,1.0,2396304,2.816840171813965,PNG
PAT_503_950_368.png,PAT_503_950_368.png,852,852,4,1.0,725904,1.3276195526123047,PNG
PAT_821_1547_77.png,PAT_821_1547_77.png,1386,1386,4,1.0,1920996,2.434807777404785,PNG
PAT_161_250_338.png,PAT_161_250_338.png,813,813,3,1.0,660969,0.39016246795654297,PNG
PAT_512_962_998.png,PAT_512_962_998.png,441,441,4,1.0,194481,0.3985595703125,PNG
PAT_738_1397_966.png,PAT_738_1397_966.png,750,750,3,1.0,562500,0.9276876449584961,PNG
PAT_168_262_292.png,PAT_168_262_292.png,2173,2173,3,1.0,4721929,5.715323448181152,PNG
PAT_388_1590_518.png,PAT_388_1590_518.png,868,869,4,0.998849252013809,754292,1.5015573501586914,PNG
PAT_311_667_416.png,PAT_311_667_416.png,632,632,4,1.0,399424,0.5026960372924805,PNG
PAT_295_639_240.png,PAT_295_639_240.png,312,312,4,1.0,97344,0.22601032257080078,PNG
PAT_906_1723_560.png,PAT_906_1723_560.png,1610,1610,4,1.0,2592100,3.510470390319824,PNG
PAT_810_1526_67.png,PAT_810_1526_67.png,2176,2176,3,1.0,4734976,5.162720680236816,PNG
PAT_545_1029_650.png,PAT_545_1029_650.png,1168,1168,4,1.0,1364224,1.674809455871582,PNG
PAT_256_295_583.png,PAT_256_295_583.png,750,750,3,1.0,562500,0.7576513290405273,PNG
PAT_812_1625_430.png,PAT_812_1625_430.png,1741,1742,4,0.9994259471871412,3032822,3.8625259399414062,PNG
PAT_726_1371_397.png,PAT_726_1371_397.png,750,750,3,1.0,562500,0.758418083190918,PNG
PAT_531_1004_189.png,PAT_531_1004_189.png,301,301,4,1.0,90601,0.18817901611328125,PNG
PAT_106_158_249.png,PAT_106_158_249.png,1040,1039,4,1.0009624639076036,1080560,1.9423608779907227,PNG
PAT_214_329_70.png,PAT_214_329_70.png,944,944,4,1.0,891136,1.9295358657836914,PNG
PAT_840_1595_981.png,PAT_840_1595_981.png,1319,1319,4,1.0,1739761,3.317354202270508,PNG
PAT_464_1794_78.png,PAT_464_1794_78.png,652,652,4,1.0,425104,1.0346183776855469,PNG
PAT_178_276_465.png,PAT_178_276_465.png,735,735,4,1.0,540225,0.8208723068237305,PNG
PAT_82_125_365.png,PAT_82_125_365.png,387,387,3,1.0,149769,0.13985633850097656,PNG
PAT_657_1247_455.png,PAT_657_1247_455.png,948,948,4,1.0,898704,1.4396638870239258,PNG
PAT_1068_285_845.png,PAT_1068_285_845.png,248,248,3,1.0,61504,0.05521392822265625,PNG
PAT_1534_1809_366.png,PAT_1534_1809_366.png,625,625,3,1.0,390625,0.15697097778320312,PNG
PAT_1286_999_824.png,PAT_1286_999_824.png,900,900,3,1.0,810000,0.8487863540649414,PNG
PAT_294_638_564.png,PAT_294_638_564.png,369,369,4,1.0,136161,0.33286380767822266,PNG
PAT_619_1175_767.png,PAT_619_1175_767.png,1945,1945,4,1.0,3783025,4.2165117263793945,PNG
PAT_43_1017_483.png,PAT_43_1017_483.png,358,358,4,1.0,128164,0.18938922882080078,PNG
PAT_506_957_377.png,PAT_506_957_377.png,1242,1242,3,1.0,1542564,3.2118921279907227,PNG
PAT_214_329_300.png,PAT_214_329_300.png,513,513,3,1.0,263169,0.30365467071533203,PNG
PAT_135_202_695.png,PAT_135_202_695.png,323,323,3,1.0,104329,0.1182260513305664,PNG
PAT_678_1287_652.png,PAT_678_1287_652.png,358,358,4,1.0,128164,0.30196666717529297,PNG
PAT_172_266_950.png,PAT_172_266_950.png,222,222,4,1.0,49284,0.12675857543945312,PNG
PAT_406_808_975.png,PAT_406_808_975.png,583,583,4,1.0,339889,0.6425075531005859,PNG
PAT_823_1558_870.png,PAT_823_1558_870.png,1789,1790,4,0.9994413407821229,3202310,4.780307769775391,PNG
PAT_762_1436_414.png,PAT_762_1436_414.png,688,688,4,1.0,473344,0.6655559539794922,PNG
PAT_375_763_980.png,PAT_375_763_980.png,383,383,4,1.0,146689,0.3123922348022461,PNG
PAT_796_1509_400.png,PAT_796_1509_400.png,1195,1195,4,1.0,1428025,2.279165267944336,PNG
PAT_1066_281_698.png,PAT_1066_281_698.png,399,399,4,1.0,159201,0.3376636505126953,PNG
PAT_688_1305_242.png,PAT_688_1305_242.png,719,719,4,1.0,516961,1.1864776611328125,PNG
PAT_377_768_643.png,PAT_377_768_643.png,1156,1156,4,1.0,1336336,2.1441659927368164,PNG
PAT_291_446_704.png,PAT_291_446_704.png,1597,1597,3,1.0,2550409,2.894087791442871,PNG
PAT_323_686_356.png,PAT_323_686_356.png,659,659,4,1.0,434281,0.7614307403564453,PNG
PAT_838_1586_622.png,PAT_838_1586_622.png,536,536,4,1.0,287296,0.6577835083007812,PNG
PAT_86_1109_164.png,PAT_86_1109_164.png,751,751,3,1.0,564001,1.07244873046875,PNG
PAT_460_893_307.png,PAT_460_893_307.png,906,905,4,1.0011049723756906,819930,1.3461837768554688,PNG
PAT_835_1578_592.png,PAT_835_1578_592.png,1772,1772,4,1.0,3139984,4.125173568725586,PNG
PAT_79_120_532.png,PAT_79_120_532.png,340,340,4,1.0,115600,0.14356613159179688,PNG
PAT_387_1614_866.png,PAT_387_1614_866.png,2176,2176,3,1.0,4734976,5.041545867919922,PNG
PAT_950_1804_64.png,PAT_950_1804_64.png,1369,1369,4,1.0,1874161,2.3844919204711914,PNG
PAT_567_1076_545.png,PAT_567_1076_545.png,1399,1399,4,1.0,1957201,4.675138473510742,PNG
PAT_264_1368_868.png,PAT_264_1368_868.png,578,599,3,0.9649415692821369,346222,0.38771915435791016,PNG
PAT_120_183_623.png,PAT_120_183_623.png,678,678,3,1.0,459684,0.6340217590332031,PNG
PAT_1278_965_701.png,PAT_1278_965_701.png,2352,2352,3,1.0,5531904,2.9728851318359375,PNG
PAT_409_812_974.png,PAT_409_812_974.png,753,753,3,1.0,567009,0.45004749298095703,PNG
PAT_666_1268_870.png,PAT_666_1268_870.png,764,764,4,1.0,583696,0.7710781097412109,PNG
PAT_452_882_896.png,PAT_452_882_896.png,655,655,3,1.0,429025,0.46082019805908203,PNG
PAT_1062_264_741.png,PAT_1062_264_741.png,568,568,3,1.0,322624,0.26653575897216797,PNG
PAT_667_1264_8.png,PAT_667_1264_8.png,286,286,4,1.0,81796,0.18670272827148438,PNG
PAT_1304_1079_859.png,PAT_1304_1079_859.png,285,285,3,1.0,81225,0.07011604309082031,PNG
PAT_356_735_568.png,PAT_356_735_568.png,922,922,3,1.0,850084,1.200911521911621,PNG
PAT_903_1720_647.png,PAT_903_1720_647.png,583,583,4,1.0,339889,0.747563362121582,PNG
PAT_422_837_683.png,PAT_422_837_683.png,428,428,3,1.0,183184,0.1458292007446289,PNG
PAT_53_82_657.png,PAT_53_82_657.png,332,332,3,1.0,110224,0.13243484497070312,PNG
PAT_684_1302_934.png,PAT_684_1302_934.png,672,672,3,1.0,451584,0.3407735824584961,PNG
PAT_406_809_581.png,PAT_406_809_581.png,443,442,4,1.002262443438914,195806,0.2873382568359375,PNG
PAT_662_1251_380.png,PAT_662_1251_380.png,576,577,4,0.9982668977469671,332352,0.8369455337524414,PNG
PAT_337_706_254.png,PAT_337_706_254.png,939,940,4,0.9989361702127659,882660,1.3056211471557617,PNG
PAT_823_1558_67.png,PAT_823_1558_67.png,1635,1635,4,1.0,2673225,6.062294006347656,PNG
PAT_767_1501_691.png,PAT_767_1501_691.png,992,992,4,1.0,984064,1.2024335861206055,PNG
PAT_413_819_550.png,PAT_413_819_550.png,547,547,3,1.0,299209,0.37264156341552734,PNG
PAT_711_1334_344.png,PAT_711_1334_344.png,2032,2032,3,1.0,4129024,2.5547103881835938,PNG
PAT_59_93_342.png,PAT_59_93_342.png,1244,1243,4,1.000804505229284,1546292,1.8046302795410156,PNG
PAT_721_1365_819.png,PAT_721_1365_819.png,750,750,3,1.0,562500,0.7496566772460938,PNG
PAT_464_899_646.png,PAT_464_899_646.png,352,352,4,1.0,123904,0.27346324920654297,PNG
PAT_1453_1565_529.png,PAT_1453_1565_529.png,640,640,3,1.0,409600,0.5504179000854492,PNG
PAT_668_1259_681.png,PAT_668_1259_681.png,517,517,4,1.0,267289,0.28583335876464844,PNG
PAT_192_295_164.png,PAT_192_295_164.png,1242,1242,3,1.0,1542564,1.9723825454711914,PNG
PAT_519_979_104.png,PAT_519_979_104.png,667,666,4,1.0015015015015014,444222,0.5912818908691406,PNG
PAT_147_219_206.png,PAT_147_219_206.png,626,626,4,1.0,391876,0.6890239715576172,PNG
PAT_160_249_76.png,PAT_160_249_76.png,422,422,4,1.0,178084,0.3940143585205078,PNG
PAT_575_1087_29.png,PAT_575_1087_29.png,913,914,4,0.9989059080962801,834482,1.358297348022461,PNG
PAT_132_198_114.png,PAT_132_198_114.png,492,493,4,0.9979716024340771,242556,0.5080060958862305,PNG
PAT_837_1583_124.png,PAT_837_1583_124.png,1395,1395,4,1.0,1946025,2.73293399810791,PNG
PAT_46_880_308.png,PAT_46_880_308.png,315,315,4,1.0,99225,0.19165325164794922,PNG
PAT_1093_379_273.png,PAT_1093_379_273.png,429,429,4,1.0,184041,0.39658164978027344,PNG
PAT_1307_1088_252.png,PAT_1307_1088_252.png,309,309,3,1.0,95481,0.07963180541992188,PNG
PAT_558_1072_486.png,PAT_558_1072_486.png,708,708,4,1.0,501264,0.7123527526855469,PNG
PAT_919_1744_451.png,PAT_919_1744_451.png,1229,1229,3,1.0,1510441,2.137514114379883,PNG
PAT_728_1381_63.png,PAT_728_1381_63.png,497,497,4,1.0,247009,0.541905403137207,PNG
PAT_265_407_137.png,PAT_265_407_137.png,366,366,3,1.0,133956,0.12820720672607422,PNG
PAT_115_177_575.png,PAT_115_177_575.png,750,750,3,1.0,562500,0.8856782913208008,PNG
PAT_265_1371_303.png,PAT_265_1371_303.png,361,361,3,1.0,130321,0.13901519775390625,PNG
PAT_328_1738_890.png,PAT_328_1738_890.png,657,657,4,1.0,431649,1.038177490234375,PNG
PAT_938_1790_977.png,PAT_938_1790_977.png,259,259,4,1.0,67081,0.18496990203857422,PNG
PAT_90_219_648.png,PAT_90_219_648.png,1033,1033,4,1.0,1067089,1.5014772415161133,PNG
PAT_677_1348_657.png,PAT_677_1348_657.png,849,848,4,1.0011792452830188,719952,1.2851085662841797,PNG
PAT_237_362_909.png,PAT_237_362_909.png,241,241,4,1.0,58081,0.12219047546386719,PNG
PAT_976_1837_503.png,PAT_976_1837_503.png,1356,1356,4,1.0,1838736,2.1613950729370117,PNG
PAT_156_241_538.png,PAT_156_241_538.png,829,829,3,1.0,687241,0.474365234375,PNG
PAT_16_24_691.png,PAT_16_24_691.png,598,597,4,1.001675041876047,357006,0.5225610733032227,PNG
PAT_744_1404_951.png,PAT_744_1404_951.png,534,534,4,1.0,285156,0.6470184326171875,PNG
PAT_817_1537_643.png,PAT_817_1537_643.png,1817,1817,3,1.0,3301489,2.907902717590332,PNG
PAT_771_1490_334.png,PAT_771_1490_334.png,1275,1274,4,1.000784929356358,1624350,2.1752538681030273,PNG
PAT_789_1483_793.png,PAT_789_1483_793.png,458,458,4,1.0,209764,0.4246540069580078,PNG
PAT_796_1510_361.png,PAT_796_1510_361.png,1390,1390,4,1.0,1932100,3.1929521560668945,PNG
PAT_601_1147_889.png,PAT_601_1147_889.png,396,396,4,1.0,156816,0.3704233169555664,PNG
PAT_128_194_144.png,PAT_128_194_144.png,251,251,4,1.0,63001,0.14845752716064453,PNG
PAT_412_817_232.png,PAT_412_817_232.png,566,566,3,1.0,320356,0.5895109176635742,PNG
PAT_197_301_198.png,PAT_197_301_198.png,300,300,4,1.0,90000,0.16555404663085938,PNG
PAT_483_925_716.png,PAT_483_925_716.png,758,758,4,1.0,574564,1.1336164474487305,PNG
PAT_190_291_366.png,PAT_190_291_366.png,844,844,4,1.0,712336,0.9443092346191406,PNG
PAT_666_1271_645.png,PAT_666_1271_645.png,911,911,4,1.0,829921,0.856266975402832,PNG
PAT_660_1249_373.png,PAT_660_1249_373.png,653,653,4,1.0,426409,0.4689445495605469,PNG
PAT_460_893_883.png,PAT_460_893_883.png,735,735,3,1.0,540225,0.5890073776245117,PNG
PAT_1376_1297_686.png,PAT_1376_1297_686.png,2142,2142,3,1.0,4588164,4.114272117614746,PNG
PAT_521_984_412.png,PAT_521_984_412.png,628,629,4,0.9984101748807631,395012,0.5725536346435547,PNG
PAT_336_705_711.png,PAT_336_705_711.png,465,465,4,1.0,216225,0.3808250427246094,PNG
PAT_1316_1114_517.png,PAT_1316_1114_517.png,252,252,3,1.0,63504,0.07732009887695312,PNG
PAT_1396_1360_4.png,PAT_1396_1360_4.png,1634,1634,3,1.0,2669956,3.893146514892578,PNG
PAT_63_1075_498.png,PAT_63_1075_498.png,1362,1362,4,1.0,1855044,2.78433895111084,PNG
PAT_1046_203_511.png,PAT_1046_203_511.png,268,268,4,1.0,71824,0.16807174682617188,PNG
PAT_726_1371_543.png,PAT_726_1371_543.png,750,750,3,1.0,562500,0.6935606002807617,PNG
PAT_46_881_939.png,PAT_46_881_939.png,1325,1325,4,1.0,1755625,2.7320261001586914,PNG
PAT_14_22_850.png,PAT_14_22_850.png,800,800,4,1.0,640000,0.8000173568725586,PNG
PAT_1298_1051_831.png,PAT_1298_1051_831.png,432,432,4,1.0,186624,0.30855846405029297,PNG
PAT_35_48_43.png,PAT_35_48_43.png,474,475,4,0.9978947368421053,225150,0.38458728790283203,PNG
PAT_181_281_54.png,PAT_181_281_54.png,425,425,4,1.0,180625,0.36597537994384766,PNG
PAT_923_1753_706.png,PAT_923_1753_706.png,359,359,4,1.0,128881,0.3036642074584961,PNG
PAT_21_982_266.png,PAT_21_982_266.png,1242,1242,3,1.0,1542564,2.9574785232543945,PNG
PAT_106_158_270.png,PAT_106_158_270.png,1172,1172,4,1.0,1373584,2.464932441711426,PNG
PAT_915_1738_667.png,PAT_915_1738_667.png,975,974,4,1.0010266940451746,949650,1.1896438598632812,PNG
PAT_388_787_818.png,PAT_388_787_818.png,1385,1385,3,1.0,1918225,1.364476203918457,PNG
PAT_964_1821_83.png,PAT_964_1821_83.png,407,407,4,1.0,165649,0.33381175994873047,PNG
PAT_738_1397_195.png,PAT_738_1397_195.png,750,750,3,1.0,562500,0.8099336624145508,PNG
PAT_128_194_28.png,PAT_128_194_28.png,387,386,4,1.0025906735751295,149382,0.3798179626464844,PNG
PAT_211_317_649.png,PAT_211_317_649.png,1012,1012,4,1.0,1024144,1.4585494995117188,PNG
PAT_281_432_813.png,PAT_281_432_813.png,1872,1871,4,1.0005344735435595,3502512,5.10312557220459,PNG
PAT_830_1564_740.png,PAT_830_1564_740.png,312,312,4,1.0,97344,0.2197866439819336,PNG
PAT_361_743_82.png,PAT_361_743_82.png,2112,2112,3,1.0,4460544,4.439495086669922,PNG
PAT_815_1534_411.png,PAT_815_1534_411.png,1111,1111,4,1.0,1234321,1.5826129913330078,PNG
PAT_535_1011_567.png,PAT_535_1011_567.png,542,542,4,1.0,293764,0.6292018890380859,PNG
PAT_118_180_386.png,PAT_118_180_386.png,741,742,4,0.9986522911051213,549822,0.7426891326904297,PNG
PAT_1367_1264_801.png,PAT_1367_1264_801.png,2202,2202,3,1.0,4848804,2.093752861022949,PNG
PAT_313_669_935.png,PAT_313_669_935.png,454,454,3,1.0,206116,0.2691965103149414,PNG
PAT_875_1668_588.png,PAT_875_1668_588.png,905,904,4,1.0011061946902655,818120,1.2217750549316406,PNG
PAT_63_98_127.png,PAT_63_98_127.png,482,481,4,1.002079002079002,231842,0.5581827163696289,PNG
PAT_366_752_782.png,PAT_366_752_782.png,1311,1310,4,1.000763358778626,1717410,3.516568183898926,PNG
PAT_593_1127_823.png,PAT_593_1127_823.png,1320,1320,4,1.0,1742400,3.334042549133301,PNG
PAT_154_237_2.png,PAT_154_237_2.png,886,886,4,1.0,784996,1.3323163986206055,PNG
PAT_842_1606_971.png,PAT_842_1606_971.png,2608,2608,3,1.0,6801664,5.778647422790527,PNG
PAT_191_293_391.png,PAT_191_293_391.png,1112,1112,4,1.0,1236544,2.6125106811523438,PNG
PAT_53_81_194.png,PAT_53_81_194.png,1790,1790,4,1.0,3204100,5.01392936706543,PNG
PAT_386_1554_455.png,PAT_386_1554_455.png,1093,1092,4,1.000915750915751,1193556,2.506277084350586,PNG
PAT_905_1721_327.png,PAT_905_1721_327.png,593,593,4,1.0,351649,0.7554044723510742,PNG
PAT_38_54_234.png,PAT_38_54_234.png,1806,1806,3,1.0,3261636,4.182694435119629,PNG
PAT_513_964_343.png,PAT_513_964_343.png,727,727,4,1.0,528529,0.9644670486450195,PNG
PAT_1450_1556_114.png,PAT_1450_1556_114.png,1992,1992,3,1.0,3968064,4.57041072845459,PNG
PAT_63_1075_331.png,PAT_63_1075_331.png,797,797,4,1.0,635209,1.3527660369873047,PNG
PAT_837_1582_714.png,PAT_837_1582_714.png,1336,1336,4,1.0,1784896,2.0574588775634766,PNG
PAT_106_159_325.png,PAT_106_159_325.png,516,515,4,1.0019417475728156,265740,0.4135265350341797,PNG
PAT_866_1649_674.png,PAT_866_1649_674.png,1495,1495,4,1.0,2235025,2.270003318786621,PNG
PAT_53_1370_245.png,PAT_53_1370_245.png,2448,2448,3,1.0,5992704,7.937787055969238,PNG
PAT_950_1804_334.png,PAT_950_1804_334.png,847,847,3,1.0,717409,1.306467056274414,PNG
PAT_112_171_863.png,PAT_112_171_863.png,1220,1220,3,1.0,1488400,2.1729021072387695,PNG
PAT_531_1004_792.png,PAT_531_1004_792.png,824,824,4,1.0,678976,1.3433475494384766,PNG
PAT_119_181_684.png,PAT_119_181_684.png,817,816,4,1.0012254901960784,666672,1.0013723373413086,PNG
PAT_708_1333_222.png,PAT_708_1333_222.png,2000,2000,3,1.0,4000000,4.224681854248047,PNG
PAT_451_878_890.png,PAT_451_878_890.png,506,506,4,1.0,256036,0.47611331939697266,PNG
PAT_970_1833_270.png,PAT_970_1833_270.png,851,851,3,1.0,724201,1.214137077331543,PNG
PAT_747_1408_965.png,PAT_747_1408_965.png,517,518,4,0.9980694980694981,267806,0.6524171829223633,PNG
PAT_835_1577_938.png,PAT_835_1577_938.png,914,914,4,1.0,835396,1.2642536163330078,PNG
PAT_741_1400_780.png,PAT_741_1400_780.png,750,750,3,1.0,562500,0.7869472503662109,PNG
PAT_827_1601_859.png,PAT_827_1601_859.png,1366,1367,4,0.9992684711046086,1867322,2.306314468383789,PNG
PAT_747_1408_742.png,PAT_747_1408_742.png,502,502,4,1.0,252004,0.6307096481323242,PNG
PAT_330_696_894.png,PAT_330_696_894.png,719,719,3,1.0,516961,0.3843955993652344,PNG
PAT_467_904_776.png,PAT_467_904_776.png,464,464,3,1.0,215296,0.22224998474121094,PNG
PAT_83_126_820.png,PAT_83_126_820.png,536,536,4,1.0,287296,0.555511474609375,PNG
PAT_927_1759_749.png,PAT_927_1759_749.png,750,750,3,1.0,562500,1.1139650344848633,PNG
PAT_177_274_865.png,PAT_177_274_865.png,610,609,4,1.0016420361247949,371490,0.7320442199707031,PNG
PAT_247_1293_449.png,PAT_247_1293_449.png,1773,1773,4,1.0,3143529,2.6651477813720703,PNG
PAT_620_1176_980.png,PAT_620_1176_980.png,756,756,4,1.0,571536,0.6229524612426758,PNG
PAT_609_1159_932.png,PAT_609_1159_932.png,2060,2059,4,1.0004856726566294,4241540,7.172606468200684,PNG
PAT_545_1030_854.png,PAT_545_1030_854.png,941,941,4,1.0,885481,0.8444509506225586,PNG
PAT_406_1542_301.png,PAT_406_1542_301.png,1261,1260,4,1.0007936507936508,1588860,2.2214412689208984,PNG
PAT_62_97_868.png,PAT_62_97_868.png,243,243,3,1.0,59049,0.09441852569580078,PNG
PAT_1498_1716_626.png,PAT_1498_1716_626.png,962,962,3,1.0,925444,0.7574272155761719,PNG
PAT_775_1463_616.png,PAT_775_1463_616.png,697,697,4,1.0,485809,1.0381593704223633,PNG
PAT_980_1851_351.png,PAT_980_1851_351.png,576,576,4,1.0,331776,0.6978254318237305,PNG
PAT_730_1385_585.png,PAT_730_1385_585.png,1127,1127,4,1.0,1270129,1.6372900009155273,PNG
PAT_928_1764_426.png,PAT_928_1764_426.png,1179,1179,4,1.0,1390041,1.9892940521240234,PNG
PAT_976_1837_861.png,PAT_976_1837_861.png,646,646,4,1.0,417316,1.0661811828613281,PNG
PAT_153_1200_541.png,PAT_153_1200_541.png,996,996,4,1.0,992016,1.7758779525756836,PNG
PAT_530_999_696.png,PAT_530_999_696.png,671,671,4,1.0,450241,0.9618082046508789,PNG
PAT_306_658_825.png,PAT_306_658_825.png,320,320,3,1.0,102400,0.14498519897460938,PNG
PAT_135_202_105.png,PAT_135_202_105.png,759,759,4,1.0,576081,1.0535717010498047,PNG
PAT_282_433_934.png,PAT_282_433_934.png,925,924,4,1.001082251082251,854700,2.084275245666504,PNG
PAT_788_1503_541.png,PAT_788_1503_541.png,1100,1099,4,1.0009099181073704,1208900,1.9805803298950195,PNG
PAT_265_406_276.png,PAT_265_406_276.png,399,399,3,1.0,159201,0.24424171447753906,PNG
PAT_1340_1208_931.png,PAT_1340_1208_931.png,497,497,3,1.0,247009,0.24977588653564453,PNG
PAT_721_1365_142.png,PAT_721_1365_142.png,1178,1178,4,1.0,1387684,2.170901298522949,PNG
PAT_1267_912_371.png,PAT_1267_912_371.png,2086,2086,3,1.0,4351396,3.648745536804199,PNG
PAT_923_1753_496.png,PAT_923_1753_496.png,358,359,4,0.9972144846796658,128522,0.24301528930664062,PNG
PAT_901_1716_497.png,PAT_901_1716_497.png,1171,1172,4,0.9991467576791809,1372412,1.372589111328125,PNG
PAT_355_732_625.png,PAT_355_732_625.png,757,757,3,1.0,573049,0.8276338577270508,PNG
PAT_79_120_739.png,PAT_79_120_739.png,662,663,4,0.9984917043740573,438906,0.5097532272338867,PNG
PAT_797_1511_805.png,PAT_797_1511_805.png,1139,1140,4,0.9991228070175439,1298460,1.781346321105957,PNG
PAT_241_367_374.png,PAT_241_367_374.png,565,565,4,1.0,319225,0.8085060119628906,PNG
PAT_1420_1461_93.png,PAT_1420_1461_93.png,359,359,3,1.0,128881,0.18270397186279297,PNG
PAT_691_1310_780.png,PAT_691_1310_780.png,456,456,4,1.0,207936,0.46390438079833984,PNG
PAT_481_923_186.png,PAT_481_923_186.png,491,491,4,1.0,241081,0.45343780517578125,PNG
PAT_267_412_275.png,PAT_267_412_275.png,1072,1072,4,1.0,1149184,1.5061168670654297,PNG
PAT_147_219_544.png,PAT_147_219_544.png,1003,1003,4,1.0,1006009,1.5403175354003906,PNG
PAT_180_279_377.png,PAT_180_279_377.png,740,740,4,1.0,547600,1.1458930969238281,PNG
PAT_885_1687_204.png,PAT_885_1687_204.png,856,855,4,1.001169590643275,731880,0.890660285949707,PNG
PAT_1035_165_800.png,PAT_1035_165_800.png,1021,1021,4,1.0,1042441,1.0272035598754883,PNG
PAT_264_405_118.png,PAT_264_405_118.png,642,642,4,1.0,412164,0.88897705078125,PNG
PAT_744_1405_742.png,PAT_744_1405_742.png,1041,1042,4,0.9990403071017274,1084722,2.1389198303222656,PNG
PAT_488_931_321.png,PAT_488_931_321.png,758,758,4,1.0,574564,0.9691200256347656,PNG
PAT_338_707_774.png,PAT_338_707_774.png,233,233,4,1.0,54289,0.12636280059814453,PNG
PAT_728_1533_952.png,PAT_728_1533_952.png,1513,1513,3,1.0,2289169,1.3437471389770508,PNG
PAT_946_1809_687.png,PAT_946_1809_687.png,533,533,4,1.0,284089,0.5813703536987305,PNG
PAT_489_932_138.png,PAT_489_932_138.png,634,634,4,1.0,401956,0.8489208221435547,PNG
PAT_255_388_77.png,PAT_255_388_77.png,478,478,4,1.0,228484,0.37911128997802734,PNG
PAT_270_1382_561.png,PAT_270_1382_561.png,1089,1089,3,1.0,1185921,0.6215839385986328,PNG
PAT_146_217_187.png,PAT_146_217_187.png,290,290,4,1.0,84100,0.18870258331298828,PNG
PAT_968_1835_721.png,PAT_968_1835_721.png,422,422,3,1.0,178084,0.37341976165771484,PNG
PAT_388_1592_576.png,PAT_388_1592_576.png,672,672,4,1.0,451584,0.8836231231689453,PNG
PAT_166_257_586.png,PAT_166_257_586.png,583,583,4,1.0,339889,0.5082798004150391,PNG
PAT_835_1578_52.png,PAT_835_1578_52.png,1729,1729,3,1.0,2989441,2.854978561401367,PNG
